LR,Sparsity,SmallGrad,MetricQ,AutoCorr,NormSPS,CPBD,DarkChannel,Saturation,Contrast,SimpleRinging,PyrRing,PercRing,HumanBT
0.5851,0.026941,0.00067783,-9.7196,4.058,0.47973,-0.32701,0.61548,0.016924,34750,0.052153,6.1096E-006,7,-1.5301
0.55678,0.035273,0.00087137,-13.175,3.1759,0.45714,-0.32281,0.58126,0.023602,56506,0.15697,0.00012209,26.5,0.94052
0.58447,0.027997,0.00075075,-9.8811,3.8172,0.47011,-0.37176,0.61471,0.016928,36975,0.11693,5.5816E-006,8.5,-1.463
0.56928,0.032398,0.0008454,-12.404,3.1914,0.44246,-0.32278,0.59576,0.020294,53653,0.1382,0.000071194,13,0.85176
0.57279,0.032062,0.00077617,-12.176,2.833,0.42658,-0.33122,0.60011,0.019044,57053,0.15559,0.000054379,25,0.76805
0.55877,0.031637,0.00080482,-11.862,4.3633,0.49028,-0.29036,0.58567,0.023184,42534,0.067369,0.00010004,6,0.45444
0.6049,0.018179,0.00066193,-5.9334,6.1864,0.80302,-0.28538,0.64342,0.012268,5435.3,0,0,0,-2.9974
0.56258,0.026681,0.00086438,-8.8639,4.9331,0.74545,-0.27763,0.59093,0.015172,9018.2,-0.11861,0.000017355,5.1258,-1.0015
0.55588,0.031938,0.0008715,-10.361,4.7679,0.72423,-0.14889,0.57918,0.021623,11964,-0.075216,0.00013083,5.5033,0.012492
0.56413,0.030041,0.00082344,-9.6481,4.2321,0.74377,-0.19335,0.58979,0.016588,10079,-0.065532,0.000065432,5.6424,1.1197
0.54223,0.035193,0.00091546,-12.156,5.0585,0.69789,-0.099482,0.56229,0.027156,15399,-0.17128,0.00047832,5.1126,0.53756
0.53283,0.035608,0.0010059,-12.177,5.6164,0.71959,-0.066091,0.55082,0.033553,14531,-0.23655,0.0013326,5.2053,-1.7699
0.53211,0.04473,0.0013246,-9.9339,3.1078,0.81155,-0.53959,0.5562,0.018786,11946,0.18929,0.00039209,5.7152,1.2136
0.56734,0.0296,0.00076714,-9.5408,4.2151,0.7414,-0.19259,0.59338,0.016355,10013,-0.095228,0.000069774,5.3576,0.73052
0.56176,0.030409,0.00085119,-10.112,4.5432,0.74074,-0.16782,0.58592,0.016598,10371,-0.067292,0.00010747,6.0397,1.3266
0.55248,0.033001,0.00087284,-10.55,5.2167,0.74768,-0.091985,0.57518,0.025484,11335,-0.072192,0.00023321,4.0795,-1.9256
0.54393,0.0286,0.00084612,-9.9294,4.5569,0.72425,-0.20032,0.56711,0.01644,10763,-0.26534,0.000119,5.6291,0.92972
0.5578,0.030865,0.00087655,-10.232,4.6528,0.73482,-0.13919,0.58149,0.018882,10902,-0.1298,0.000092863,5.1325,0.77379
0.55102,0.033865,0.00083662,-11.645,4.9917,0.69802,-0.097899,0.57298,0.023844,14526,-0.10735,0.00036124,4.9536,0.77807
0.54251,0.035625,0.00095283,-12.143,5.0791,0.72026,-0.12089,0.56345,0.027502,14278,-0.074109,0.00018635,5.2252,0.27236
0.67207,0.030964,0.00073148,-12.542,6.2128,0.67249,-0.23712,0.68904,0.0024059,35374,0,0,0,-3.3527
0.66794,0.037086,0.00065399,-13.295,4.6897,0.63429,-0.35376,0.68277,0.002631,43398,0.062641,5.1659E-006,29.66,-3.0417
0.65768,0.059895,0.00098431,-25.465,3.0735,0.54916,-0.23402,0.67051,0.0099242,113590,0.15062,0.00024845,20.2,2.5181
0.66131,0.051157,0.00086174,-20.377,3.2448,0.59683,-0.29023,0.67534,0.0053473,71093,0.12363,0.00013564,14.04,0.86713
0.65392,0.055318,0.00099212,-23.015,3.4991,0.58158,-0.25744,0.66704,0.008902,85195,0.12542,0.00019805,20.98,2.3264
0.65817,0.063702,0.0011123,-25.035,3.4799,0.60164,-0.21146,0.66983,0.018224,99506,0.1475,0.00094882,20.12,-0.96397
0.61651,0.066636,0.0014877,-19.589,3.0019,0.67869,-0.55822,0.63088,0.0086573,67698,0.2968,0.00012304,13.72,-0.41843
0.65956,0.051965,0.00085979,-20.535,3.1176,0.58947,-0.28117,0.6732,0.0056904,74564,0.13772,0.0001477,20.52,0.63023
0.65909,0.051379,0.00094659,-20.536,3.5061,0.57948,-0.28921,0.6729,0.0050162,76139,0.14588,0.000081296,14.64,0.48215
0.65724,0.04965,0.0010318,-20.007,3.7914,0.60437,-0.25592,0.67025,0.0078785,67020,0.090003,0.000088603,7.16,-0.2009
0.66388,0.050503,0.0010113,-20.876,3.6865,0.55607,-0.26802,0.67753,0.0050004,84390,0.15062,0.000078545,4.88,-1.4285
0.66012,0.047502,0.0010489,-19.235,3.3668,0.58521,-0.27503,0.67452,0.00451,67004,0.11797,0.000039874,6.08,-0.73016
0.636,0.06261,0.00090065,-30.22,3.0392,0.51211,-0.23966,0.64868,0.008358,157360,0.10881,0.00083133,30.02,3.6032
0.66034,0.047864,0.0010147,-18.463,3.6162,0.5871,-0.3122,0.67499,0.0043043,67773,0.15563,0.000036524,13.14,-0.29098
0.62025,0.03429,0.0009321,-13.795,6.7624,0.65524,-0.31516,0.65227,0.041251,19230,0,0,0,-1.8807
0.62053,0.036421,0.00092338,-14.205,5.5147,0.62595,-0.33779,0.65137,0.042322,22904,-0.038438,9.4229E-007,1.1176,-2.9293
0.61159,0.043357,0.0011109,-17.202,3.8547,0.57781,-0.34162,0.64185,0.047486,37014,0.13677,6.1882E-006,0.97059,-0.61833
0.61107,0.044275,0.0011538,-17.969,3.567,0.56992,-0.3447,0.64121,0.047589,39908,0.15191,6.2043E-006,1,-0.074226
0.59417,0.055351,0.0013082,-22.662,3.0995,0.56155,-0.27572,0.61996,0.067078,62967,0.13536,0.000058914,1.7941,2.1024
0.6023,0.058604,0.0012577,-22.642,3.2855,0.58333,-0.27147,0.62645,0.069476,64297,0.16869,0.000057034,4.0882,1.5919
0.5811,0.059342,0.0015431,-16.87,3.1772,0.66139,-0.58656,0.60959,0.05581,39819,0.19049,0.00001256,1.7941,0.50538
0.60849,0.044156,0.0011567,-18.011,3.4165,0.56061,-0.34901,0.63843,0.046942,41219,0.14446,7.5831E-006,1.0294,0.57657
0.61307,0.041891,0.001056,-17.019,3.8181,0.57365,-0.3423,0.64378,0.046033,35375,0.10423,3.1684E-006,0.85294,-1.0263
0.60992,0.048307,0.0013376,-18.16,3.5529,0.59353,-0.29348,0.6367,0.058923,42471,0.12102,0.000014979,3.2941,0.5833
0.61566,0.04291,0.0011775,-16.677,3.7748,0.56872,-0.35641,0.64571,0.04637,37299,0.11718,7.0925E-006,1.6471,-0.98228
0.60695,0.046195,0.00126,-18.497,3.3587,0.55933,-0.32058,0.63599,0.052399,44937,0.1414,0.000016924,1.1471,0.40419
0.60829,0.046509,0.001261,-19.075,3.1457,0.53634,-0.32869,0.63754,0.049714,50351,0.1562,0.000015674,1.6765,0.75977
0.5858,0.05509,0.0013241,-22.482,3.5288,0.58049,-0.30355,0.61137,0.066624,56759,0.10879,0.000070603,1.2059,0.98758
0.66907,0.01894,0.00065985,-7.4359,6.7678,0.51208,-0.14767,0.70895,0.0013929,16252,0,0,0,-1.4043
0.50832,0.052973,0.0012068,-15.609,6.4103,0.65931,-0.22835,0.52406,0.0030557,32234,-0.081914,0.0059558,6.3846,-3.4617
0.64717,0.031154,0.00053501,-8.8524,3.5776,0.56679,-0.63117,0.68248,0.0012554,21786,0.18884,0.00000485,1.1026,-0.77428
0.60736,0.037692,0.0010224,-11.221,3.3726,0.56497,-0.55541,0.63592,0.0016221,27864,0.28084,0.000040466,3.0513,-0.4679
0.58273,0.044326,0.0011471,-12.15,3.6499,0.57673,-0.5414,0.60735,0.0018615,33118,0.29946,0.00020256,2.1795,0.50329
0.56827,0.049456,0.0011913,-11.765,3.8925,0.60018,-0.46795,0.59048,0.0018283,34915,0.15795,0.00080985,8.1282,-0.81461
0.51637,0.047177,0.0011459,-10.05,3.3329,0.64922,-0.55241,0.53896,0.001039,25850,0.28749,0.001625,5.4359,8.3743
0.62038,0.037008,0.0010213,-10.994,3.2754,0.56289,-0.61106,0.65042,0.0013955,27825,0.27303,0.000021697,1.5128,-1.4773
0.61463,0.0409,0.0010273,-10.53,3.4102,0.5763,-0.63629,0.64326,0.0017239,29889,0.32538,0.000063189,1.7179,-0.65194
0.58692,0.043741,0.0010641,-12.675,3.5295,0.56933,-0.5499,0.61267,0.0022345,33353,0.30602,0.00015006,3.7949,1.4601
0.64496,0.030631,0.00082649,-9.6236,3.7174,0.54076,-0.6111,0.68002,0.0013496,23983,0.22259,6.5446E-006,1.0769,-1.63
0.59891,0.040041,0.00098725,-10.48,3.5395,0.58031,-0.53163,0.6265,0.0020639,28676,0.32327,0.000090981,2.9231,-0.019318
0.54923,0.048137,0.0011675,-12.471,4.4139,0.61522,-0.35955,0.57004,0.00095619,31069,0.26569,0.0017938,5.8462,0.43857
0.57576,0.04563,0.0011302,-11.04,3.6697,0.59047,-0.52985,0.59978,0.002218,32353,0.11557,0.00033429,6.4872,-0.074969
0.71686,0.026349,0.0006293,-8.5936,8.4143,0.50582,-0.63329,0.74049,0.0061668,21101,0,0,0,-0.039414
0.45197,0.044824,0.0013202,-11.871,9.7497,0.6511,-0.54585,0.46416,0.036485,24194,-0.12868,0.012251,2.6667,-0.47675
0.65732,0.064471,0.0019256,-12.921,8.4408,0.59464,-0.80675,0.67991,0.0070333,43308,0.5437,0.00025951,9,0.18393
0.46201,0.038287,0.0010077,-12.872,13.605,0.58756,-0.55767,0.47428,0.033942,25366,-0.247,0.0068452,3,-0.52602
0.57732,0.048793,0.0012674,-17.761,9.8187,0.54134,-0.61815,0.59406,0.017181,38163,-0.034183,0.0016138,7.3333,0.24366
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.64955,0.057024,0.0016631,-8.1436,4.9547,0.64544,-0.78008,0.67269,0.0086418,28341,0.41199,0.000084995,7,0.21842
0.62385,0.071529,0.0020861,-9.911,3.8581,0.69366,-0.77622,0.64497,0.0083086,32940,0.43179,0.0012715,5,0.30948
0.57441,0.056421,0.0014806,-16.645,10.17,0.59798,-0.60044,0.59093,0.016254,38386,0.036391,0.0034349,9.3333,0.26964
0.45549,0.045946,0.0013322,-12.92,9.6767,0.63483,-0.61187,0.46697,0.039447,25916,-0.073095,0.012189,3.6667,-1.0756
0.59713,0.051029,0.0013384,-10.886,7.5908,0.58276,-0.80533,0.61563,0.0077482,32904,0.19798,0.00029879,16.333,0.33752
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.62331,0.065924,0.0018084,-13.653,7.1586,0.61528,-0.79595,0.64366,0.0086976,40991,0.38373,0.0009974,5.6667,0.51073
0.57629,0.0711,0.0020215,-13.393,6.8761,0.67085,-0.7127,0.59314,0.018356,37045,0.19925,0.0039628,6.3333,0.044413
0.61348,0.026817,0.0006985,-8.4867,3.4527,0.41936,-0.41815,0.64724,0.014688,25443,0,0,0,-1.1388
0.54436,0.056165,0.00131,-9.5501,2.4195,0.52833,-0.69097,0.5645,0.025011,46346,0.32742,0.00011866,2.5372,1.5691
0.56462,0.056025,0.0014282,-12.174,2.1745,0.50196,-0.74816,0.58776,0.020975,55985,0.35191,0.000042689,1.4202,0.06469
0.58071,0.042464,0.0011072,-11.508,2.1554,0.45756,-0.71552,0.60792,0.018602,43180,0.16375,3.9261E-006,1.1915,-0.051119
0.55343,0.05245,0.001372,-11.58,2.3377,0.48872,-0.74127,0.57525,0.025863,53503,0.23525,0.000027291,1.6596,0.97758
0.55377,0.0518,0.0012848,-10.045,2.3946,0.48023,-0.71831,0.57597,0.025714,54057,0.2526,0.000040812,2.7181,0.6847
0.46953,0.063948,0.0016182,-13.316,2.4748,0.54587,-0.67762,0.48616,0.046997,55339,0.26142,0.00086859,3.0691,-0.49888
0.58836,0.039449,0.0009995,-11.283,2.2666,0.44215,-0.74635,0.61725,0.017294,42101,0.1358,3.0152E-006,1.734,0.173
0.59008,0.039819,0.0010869,-10.514,2.0499,0.4541,-0.70928,0.61854,0.016905,37806,0.11819,0.000001427,0.65426,-0.42737
0.45621,0.064064,0.0016139,-15.073,3.2676,0.565,-0.52024,0.46862,0.058948,53986,-0.022273,0.0053582,2.6915,-1.7098
0.58978,0.040801,0.0010492,-10.126,1.9764,0.45566,-0.71819,0.61783,0.017038,39629,0.12413,3.3051E-006,1.3085,-0.5336
0.5718,0.043983,0.00099725,-11.561,2.0528,0.46524,-0.72345,0.59794,0.021026,44330,0.15894,4.7494E-006,1.2713,0.087485
0.48877,0.064668,0.001578,-13.986,3.4356,0.57568,-0.54856,0.50381,0.034884,53425,0.21622,0.002555,2.5266,1.7608
0.43275,0.069535,0.0017928,-19.847,3.0953,0.5308,-0.44672,0.44394,0.063204,76318,-0.012831,0.0043557,2.0479,-0.95775
0.47484,0.019177,0.000030815,-9.5004,4.2164,0.40925,-0.53493,0.71945,0.34331,34379,0,0,0,-1.0468
0.444,0.029281,0.00042466,-11.075,2.5317,0.42487,-0.74379,0.67788,0.35817,60286,0.11349,0.000026975,1.9394,0.16461
0.43076,0.048778,0.0012002,-17.322,2.6288,0.48732,-0.72651,0.62647,0.36613,101080,0.22661,0.0009232,1.6364,3.4555
0.45486,0.032502,0.00031414,-13.674,2.4333,0.43188,-0.77151,0.68978,0.35378,69592,0.19016,6.4327E-006,1.0303,-0.043712
0.44238,0.035897,0.0004868,-14.839,2.6628,0.43637,-0.70391,0.66957,0.36842,81168,0.21732,0.000038599,1,0.6596
0.42765,0.037083,0.00082867,-13.182,2.6451,0.43948,-0.69069,0.63983,0.37458,78562,0.11992,0.000096601,2.3636,-0.029945
0.38491,0.044944,0.0011247,-14.932,3.1863,0.5006,-0.6424,0.53357,0.41111,73203,0.11884,0.002553,2.2121,-1.7402
0.46341,0.027581,0.00017511,-11.824,2.573,0.42169,-0.74541,0.70304,0.34816,54542,0.099673,1.1767E-006,0.87879,-1.0965
0.46197,0.028882,0.00021851,-12.202,2.5496,0.42412,-0.73748,0.70141,0.34883,57717,0.13366,1.4222E-006,0.51515,-0.33741
0.45473,0.029771,0.0002655,-12.733,2.8133,0.41976,-0.69425,0.68946,0.35865,65541,0.14743,0.000004883,0.72727,0.72841
0.45944,0.031765,0.00022158,-13.013,2.3558,0.43132,-0.80537,0.69765,0.35019,67818,0.16495,4.1224E-006,1.0909,-0.62836
0.44895,0.031273,0.00049808,-12.694,2.4928,0.42488,-0.75097,0.67859,0.35667,66991,0.15122,0.000024628,1.1212,0.13712
0.41521,0.047831,0.001229,-18.256,3.1001,0.47996,-0.60309,0.59965,0.37179,99411,0.17022,0.0018645,1.7576,0.93215
0.40609,0.046673,0.0011927,-16.455,3.1264,0.4835,-0.63094,0.59769,0.38765,86315,0.13132,0.0010012,2.4848,-1.1544
0.59282,0.034188,0.00091581,-13.615,6.9117,0.58935,-0.16914,0.61286,0.013851,27007,0,0,0,-1.1323
0.44843,0.082022,0.00218,-25.247,4.2244,0.67392,-0.30153,0.45648,0.049412,77593,-0.023545,0.0062945,3.016,-1.2685
0.52778,0.081207,0.0020245,-22.088,3.107,0.65766,-0.39437,0.53951,0.031072,85199,0.24184,0.0016926,2.904,-0.45755
0.56557,0.062594,0.0016107,-18.416,2.5884,0.60521,-0.57042,0.58187,0.019565,69669,0.16887,0.000013812,1.936,0.55405
0.51145,0.0691,0.001738,-22.409,3.7146,0.62052,-0.36529,0.52356,0.03332,75749,0.14958,0.00029425,3.104,0.60535
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.55065,0.053324,0.0013466,-14.671,2.9532,0.60036,-0.64998,0.56849,0.021123,50028,0.060735,0.000016186,2.704,0.21603
0.56691,0.063309,0.0015584,-16.58,2.5132,0.61262,-0.58539,0.58335,0.019786,67693,0.13524,0.000023915,2.544,0.31111
0.54989,0.078174,0.0019569,-22.286,2.9794,0.63191,-0.52777,0.56426,0.023349,92694,0.34541,0.00018059,3,0.54448
0.55154,0.059815,0.0015574,-19.622,3.4031,0.60048,-0.48342,0.5672,0.02293,64950,0.17169,0.000014386,2.032,0.24968
0.57941,0.055805,0.0014208,-16.453,2.8618,0.60186,-0.59804,0.59736,0.01635,56877,0.16459,4.6584E-006,1.008,0.14859
0.56835,0.057537,0.0015068,-17.768,2.97,0.60137,-0.5742,0.5852,0.018036,61367,0.13672,6.4665E-006,1.68,-0.059051
0.51573,0.080394,0.0019195,-27.235,4.31,0.64198,-0.19437,0.52724,0.02845,93434,0.24606,0.0012995,3.184,0.32186
0.46274,0.064298,0.0016541,-24.714,5.2596,0.60798,-0.19541,0.47272,0.050976,71574,-0.043814,0.00088387,2.832,-0.033733
0.53557,0.044955,0.00088653,-30.5,6.2422,0.58756,-0.43564,0.57287,0.1325,18126,0,0,0,-2.4283
0.53695,0.051942,0.0011013,-35.119,4.266,0.56325,-0.61425,0.57147,0.13823,25586,0.020899,9.2728E-006,3.6667,-0.99868
0.53641,0.061032,0.00099841,-49.127,3.185,0.54887,-0.6798,0.57091,0.14913,39897,0.085297,0.000013086,1.4524,-0.11029
0.53557,0.061504,0.0010841,-48.119,3.192,0.54611,-0.6361,0.56882,0.15118,40468,0.082578,0.00002205,1.8095,1.4075
0.5229,0.072046,0.0012743,-50.119,3.9814,0.54772,-0.4879,0.54618,0.18034,52331,0.065332,0.00015241,1.881,-0.0051812
0.51084,0.079644,0.0013698,-50.001,3.8275,0.57051,-0.42689,0.53031,0.19103,55438,0.045056,0.00035173,4.0714,-1.0712
0.46216,0.079864,0.0015012,-53.5,3.905,0.608,-0.70461,0.48439,0.22835,48098,0.085155,0.00010048,2,1.6901
0.53687,0.058994,0.0010964,-44.527,3.4463,0.55463,-0.62297,0.57002,0.1476,35582,0.074649,0.000012961,1.7143,0.45647
0.53344,0.06299,0.0011184,-47.577,3.4899,0.55738,-0.60831,0.56648,0.15132,40767,0.087251,0.000015705,1.5952,0.024952
0.5151,0.067968,0.0012961,-45.061,4.1799,0.57034,-0.45342,0.54065,0.17624,40568,0.044489,0.000056899,0.88095,-0.85649
0.53427,0.067675,0.0011413,-52.953,3.4638,0.54272,-0.6775,0.56592,0.15195,52608,0.12778,0.000035345,2.2381,-0.79859
0.52741,0.062486,0.0010881,-46.898,3.531,0.54051,-0.61188,0.55842,0.16166,42282,0.067343,0.000024751,2.0238,1.4773
0.53287,0.067742,0.0011267,-55.039,3.1274,0.53781,-0.64904,0.56494,0.15646,53505,0.074309,0.000034676,2.2857,2.0127
0.51387,0.067331,0.0012657,-45.762,4.4428,0.55593,-0.45868,0.53802,0.18136,43752,0.013565,0.0001002,1.4048,-0.80029
0.68992,0.027077,0.00082017,-8.3654,7.1498,0.74005,-0.28853,0.70738,0,25071,0,0,0,-2.8083
0.64149,0.046084,0.001061,-14.235,5.0396,0.64699,-0.27661,0.65548,0.00086266,47209,0.026684,0.00010173,7.7263,-1.0591
0.57793,0.053488,0.0011295,-18.502,3.8572,0.61002,-0.19763,0.59096,0.0029139,64804,-0.070993,0.0016534,7.0526,1.1516
0.56275,0.055541,0.001128,-20.248,3.7926,0.59638,-0.19502,0.57467,0.0047436,72462,-0.085313,0.0023897,7.1789,2.255
0.55279,0.064227,0.0012263,-24.987,4.0075,0.58533,-0.13555,0.56248,0.014322,100780,-0.11538,0.0025181,11.263,0.18394
0.58069,0.061746,0.0012577,-20.964,3.9758,0.64407,-0.16188,0.59072,0.014885,72356,-0.13237,0.0043348,8.6,-2.4538
0.63416,0.054806,0.0014476,-11.601,3.2929,0.74876,-0.64619,0.65096,0.00022578,37760,0.2671,0.000013414,6.2421,-2.3836
0.5731,0.053172,0.0011346,-18.913,3.7093,0.6031,-0.19798,0.58581,0.0034826,66017,-0.07603,0.0018853,5.9474,2.7478
0.56499,0.053719,0.0011146,-19.305,3.7786,0.59756,-0.18995,0.57699,0.0051515,68417,-0.11887,0.0023486,6.6211,2.0553
0.60129,0.05192,0.0011908,-16.581,4.1119,0.64694,-0.19792,0.6129,0.0047063,54794,0.04817,0.00026634,9.1684,-1.5643
0.60173,0.05349,0.0011674,-19.363,4.2258,0.58382,-0.14578,0.61488,0.0025784,74228,-0.025533,0.0013774,10.389,1.1471
0.62866,0.047584,0.0011422,-15.423,4.4715,0.62752,-0.19087,0.64254,0.0007945,54159,0.02036,0.00029806,10.221,-0.90637
0.54237,0.062813,0.0011602,-26.779,3.6696,0.54042,-0.16172,0.55362,0.010748,121280,-0.13609,0.0063044,10.021,0.31253
0.54783,0.063031,0.0012634,-23.929,4.0305,0.60409,-0.14871,0.55772,0.010182,86693,-0.13022,0.0038763,9.8316,1.3222
0.66031,0.054366,0.0012572,-14.951,2.4345,0.49359,-0.87078,0.69158,0.03271,72108,0,0,0,1.2647
0.54016,0.1451,0.0044223,-14.649,2.1768,0.70819,-0.81459,0.55377,0.04104,114570,0.27174,0.0037632,1.9217,-2.3228
0.55847,0.14082,0.0040929,-19.198,1.5895,0.67214,-0.84257,0.57415,0.047276,134100,0.30377,0.00029851,1.5826,0.97795
0.57356,0.12346,0.0035159,-19.883,1.5393,0.64096,-0.84325,0.59195,0.043154,122810,0.24803,0.00003881,1.2261,1.0584
0.59195,0.098045,0.002628,-19.241,1.6663,0.58348,-0.8251,0.61382,0.041184,114510,0.15356,8.3533E-006,0.62609,0.24147
0.64214,0.082235,0.0021062,-15.101,1.6101,0.55502,-0.84101,0.66664,0.035569,98204,-0.38211,9.4102E-006,2.2261,0.84041
0.52787,0.12316,0.0035186,-17.344,1.5674,0.64701,-0.85756,0.54523,0.049522,117560,0.21012,0.00014199,3.0087,1.6296
0.62091,0.082081,0.002093,-17.379,1.5833,0.56589,-0.8371,0.64627,0.034902,89881,-0.47639,1.4832E-006,0.47826,-0.11391
0.59607,0.10486,0.0027817,-19.367,1.2641,0.60872,-0.85315,0.61797,0.03865,106900,-0.29557,4.8342E-006,0.73913,0.72166
0.48574,0.087846,0.0024978,-21.341,2.7614,0.64496,-0.82804,0.50239,0.048732,67143,-0.016781,0.0049474,1.3217,-1.8909
0.59364,0.12321,0.0034553,-16.726,1.2034,0.64365,-0.87838,0.61176,0.040195,119500,-0.03305,0.00003112,1.5913,0.10894
0.62259,0.088312,0.0022563,-13.787,1.4495,0.57889,-0.82277,0.64567,0.035853,93427,-0.43615,7.9593E-006,1.6957,-0.061716
0.49582,0.13681,0.0041101,-17.864,2.5418,0.68947,-0.80663,0.50906,0.054251,120530,0.38548,0.004163,1.8174,-0.42382
0.43257,0.085661,0.0025373,-14.553,3.0382,0.61633,-0.74144,0.4481,0.061861,70448,-0.058258,0.0067272,1.9652,-2.03
0.7871,0.02288,0.00094715,-13.014,8.8861,0.58818,-0.068428,0.79278,0.0018203,38896,0,0,0,0.47873
0.54379,0.11084,0.0022705,-70.967,7.6668,0.75993,-0.074512,0.54717,0.1132,294720,-0.30504,0.12014,1.4833,NaN
0.72281,0.074464,0.0010286,-41.554,8.3069,0.5635,-0.17717,0.73054,0.028561,289300,-0.014502,0.015898,2.3085,-0.57823
0.7647,0.054042,0.00068765,-29.948,5.8887,0.64555,-0.16588,0.77162,0.014568,190050,0.066871,0.012307,2.0746,0.16375
0.74549,0.067722,0.0010349,-41.949,5.5822,0.66463,-0.10268,0.75272,0.034293,286410,0.04308,0.015907,2.1158,0.093017
0.63889,0.083837,0.0014158,-39.392,5.4464,0.62958,-0.056722,0.64526,0.059588,219720,-0.26553,0.035428,0.97773,-0.0010659
0.76079,0.045093,0.0011115,-10.92,5.6814,0.6893,-0.34437,0.76899,0.00058446,46935,0.12721,0.00095539,1.6726,0.66168
0.76326,0.041284,0.00075734,-19.768,6.4128,0.57167,-0.12173,0.77057,0.009935,107290,0.031696,0.0080471,1.6136,0.52056
0.60577,0.093325,0.0014946,-39.09,7.2079,0.65775,-0.044277,0.61265,0.049782,207160,0.058999,0.0527,1.657,-3.2796
0.7607,0.047358,0.00080011,-24.908,6.506,0.75289,-0.081147,0.76741,0.0089659,120170,0.082349,0.0011188,1.0379,0.2054
0.67292,0.08934,0.0013948,-60.079,7.646,0.69303,-0.089314,0.68008,0.05758,305770,-0.11801,0.056764,0.76392,0.40207
0.76758,0.055751,0.00074068,-37.781,7.2163,0.55574,-0.13737,0.77411,0.022241,308710,-0.020957,0.012015,2.3051,0.9551
0.68197,0.075755,0.00098781,-41.39,6.6426,0.71884,-0.11437,0.69118,0.039936,213770,-0.095402,0.0338,1.2751,0.89099
0.68582,0.066899,0.00097955,-30.439,6.2326,0.62037,-0.078707,0.69118,0.050331,175990,-0.31173,0.011257,1.4644,-0.51236
0.87097,0.0091178,0,-4.9928,10.613,0.5622,-0.05455,0.87518,0.000020831,21185,0,0,0,-0.88783
0.83304,0.012491,0.00051499,-6.7589,7.328,0.53576,-0.16627,0.84186,0.00073159,24888,-0.3121,0.000040827,3.8065,-0.20179
0.85663,0.016791,0.00082054,-8.1043,6.1268,0.52271,-0.16179,0.86551,0.0023014,29331,-0.47507,0.00033158,4.7849,0.72101
0.8278,0.020654,0.00075983,-10.753,5.9448,0.49846,-0.12984,0.84177,0.0073134,39097,-0.43518,0.0013644,3.5914,-0.71927
0.81158,0.023627,0.00039835,-13.585,6.1824,0.46028,-0.15843,0.8292,0.013061,53299,-0.55875,0.0027806,4.4731,1.0461
0.80155,0.025583,0.00046444,-14.732,6.4074,0.47815,-0.1058,0.81897,0.016244,57347,-0.44629,0.0026941,3.3656,0.4294
0.85405,0.017717,0.00092224,-5.8545,5.3704,0.62588,-0.63312,0.86385,0.0003683,24124,-0.14407,0.000042323,0.8172,-0.44959
0.79847,0.02177,0.00045414,-11.907,6.9395,0.48492,-0.21277,0.81919,0.0052578,41761,-0.3583,0.0046932,3.6129,2.3613
0.78241,0.022279,0.00025763,-12.405,7.097,0.47884,-0.23345,0.80529,0.0054903,43687,-0.36867,0.0061287,3.4409,1.7006
0.75197,0.028337,0.00035612,-15.711,6.8526,0.50288,-0.073442,0.77286,0.020772,58480,-0.49286,0.0066182,4.2581,-0.95106
0.67558,0.036824,0.00061351,-20.393,8.9403,0.51242,-0.081665,0.69658,0.024067,78865,-0.47484,0.040545,3.3763,-2.4961
0.8515,0.017457,0.00078056,-8.4469,6.5657,0.52296,-0.14152,0.8599,0.0029547,30481,-0.32609,0.00040264,4.9785,-1.3545
0.81248,0.022754,0.00024163,-14.286,6.8976,0.43429,-0.34057,0.83546,0.0061452,56240,-0.46941,0.0051613,3.3011,2.8881
0.78266,0.029093,0.00052137,-16.124,6.6003,0.46923,-0.091073,0.8015,0.015315,70068,-0.49616,0.0069913,5.0645,-2.0864
0.92289,0.008119,0,-3.6996,6.739,0.64379,-0.2304,0.92932,0,40507,0,0,0,-0.12639
0.65938,0.032175,0.00095644,-12.308,7.4973,0.7232,-0.030649,0.67139,0.0023826,47288,-0.23589,0.056444,0,-2.0033
0.82861,0.023359,0.0005597,-8.1088,7.6842,0.62229,-0.050581,0.83634,0,49071,-0.26593,0.004677,0,0.60977
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.81523,0.026444,0.00060091,-11.591,7.9532,0.56115,-0.045908,0.82221,0.000043595,59182,-0.34359,0.00881,0,0.57512
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9048,0.012671,0.00022333,-7.4463,3.6815,0.64852,-0.75749,0.91227,0,41562,0.10569,0.000018009,0,-0.0033342
0.88517,0.015446,0.00091737,-5.4045,7.0765,0.65605,-0.105,0.89263,0,42640,-0.018354,0.00026281,0,-0.014842
0.79442,0.027124,0.00064197,-10.123,8.067,0.58674,-0.037456,0.80316,0.00073189,55587,-0.32969,0.013717,0,0.08718
